Time,Probs
0 days 04:46:00.000000000,0.0
0 days 04:48:00.000000000,0.0
0 days 04:50:00.000000000,0.0
0 days 04:52:00.000000000,0.0
0 days 04:54:00.000000000,0.0
0 days 04:56:00.000000000,0.0
0 days 04:58:00.000000000,0.0
0 days 05:00:00.000000000,0.0
0 days 05:02:00.000000000,0.0
0 days 05:04:00.000000000,0.0
0 days 05:06:00.000000000,0.0
0 days 05:08:00.000000000,0.0
0 days 05:10:00.000000000,0.0
0 days 05:12:00.000000000,0.0
0 days 05:14:00.000000000,0.0
0 days 05:16:00.000000000,0.0
0 days 05:18:00.000000000,0.0
0 days 05:20:00.000000000,0.0
0 days 05:22:00.000000000,0.0
0 days 05:24:00.000000000,0.0
0 days 05:26:00.000000000,0.0
0 days 05:28:00.000000000,0.0
0 days 05:30:00.000000000,0.0
0 days 05:32:00.000000000,0.0
0 days 05:34:00.000000000,0.0
0 days 05:36:00.000000000,0.0
0 days 05:38:00.000000000,0.0
0 days 05:40:00.000000000,0.0
0 days 05:42:00.000000000,0.0
0 days 05:44:00.000000000,0.0
0 days 05:46:00.000000000,0.0
0 days 05:48:00.000000000,0.0
0 days 05:50:00.000000000,0.0
0 days 05:52:00.000000000,0.0
0 days 05:54:00.000000000,0.0
0 days 05:56:00.000000000,0.0
0 days 05:58:00.000000000,0.0
0 days 06:00:00.000000000,0.0
0 days 06:02:00.000000000,0.0
0 days 06:04:00.000000000,0.0
0 days 06:06:00.000000000,0.00980392156862745
0 days 06:08:00.000000000,0.00980392156862745
0 days 06:10:00.000000000,0.00980392156862745
0 days 06:12:00.000000000,0.0
0 days 06:14:00.000000000,0.0
0 days 06:16:00.000000000,0.0196078431372549
0 days 06:18:00.000000000,0.0
0 days 06:20:00.000000000,0.0
0 days 06:22:00.000000000,0.00980392156862745
0 days 06:24:00.000000000,0.0
0 days 06:26:00.000000000,0.00980392156862745
0 days 06:28:00.000000000,0.0
0 days 06:30:00.000000000,0.00980392156862745
0 days 06:32:00.000000000,0.0
0 days 06:34:00.000000000,0.0
0 days 06:36:00.000000000,0.0
0 days 06:38:00.000000000,0.00980392156862745
0 days 06:40:00.000000000,0.0
0 days 06:42:00.000000000,0.0
0 days 06:44:00.000000000,0.0
0 days 06:46:00.000000000,0.00980392156862745
0 days 06:48:00.000000000,0.0
0 days 06:50:00.000000000,0.0
0 days 06:52:00.000000000,0.0
0 days 06:54:00.000000000,0.0
0 days 06:56:00.000000000,0.0196078431372549
0 days 06:58:00.000000000,0.00980392156862745
0 days 07:00:00.000000000,0.00980392156862745
0 days 07:02:00.000000000,0.0
0 days 07:04:00.000000000,0.0
0 days 07:06:00.000000000,0.0
0 days 07:08:00.000000000,0.0
0 days 07:10:00.000000000,0.00980392156862745
0 days 07:12:00.000000000,0.0
0 days 07:14:00.000000000,0.0
0 days 07:16:00.000000000,0.00980392156862745
0 days 07:18:00.000000000,0.0
0 days 07:20:00.000000000,0.0
0 days 07:22:00.000000000,0.0
0 days 07:24:00.000000000,0.0
0 days 07:26:00.000000000,0.0
0 days 07:28:00.000000000,0.0
0 days 07:30:00.000000000,0.0
0 days 07:32:00.000000000,0.0
0 days 07:34:00.000000000,0.0
0 days 07:36:00.000000000,0.0
0 days 07:38:00.000000000,0.0
0 days 07:40:00.000000000,0.0196078431372549
0 days 07:42:00.000000000,0.0
0 days 07:44:00.000000000,0.0
0 days 07:46:00.000000000,0.0
0 days 07:48:00.000000000,0.0
0 days 07:50:00.000000000,0.0
0 days 07:52:00.000000000,0.0
0 days 07:54:00.000000000,0.0
0 days 07:56:00.000000000,0.0
0 days 07:58:00.000000000,0.0
0 days 08:00:00.000000000,0.0
0 days 08:02:00.000000000,0.0
0 days 08:04:00.000000000,0.0
0 days 08:06:00.000000000,0.0
0 days 08:08:00.000000000,0.0
0 days 08:10:00.000000000,0.0
0 days 08:12:00.000000000,0.00980392156862745
0 days 08:14:00.000000000,0.0
0 days 08:16:00.000000000,0.0
0 days 08:18:00.000000000,0.0
0 days 08:20:00.000000000,0.0
0 days 08:22:00.000000000,0.0
0 days 08:24:00.000000000,0.0
0 days 08:26:00.000000000,0.0
0 days 08:28:00.000000000,0.0
0 days 08:30:00.000000000,0.0
0 days 08:32:00.000000000,0.0
0 days 08:34:00.000000000,0.0
0 days 08:36:00.000000000,0.0
0 days 08:38:00.000000000,0.0
0 days 08:40:00.000000000,0.0
0 days 08:42:00.000000000,0.0
0 days 08:44:00.000000000,0.0
0 days 08:46:00.000000000,0.0
0 days 08:48:00.000000000,0.0
0 days 08:50:00.000000000,0.0
0 days 08:52:00.000000000,0.0
0 days 08:54:00.000000000,0.0
0 days 08:56:00.000000000,0.0
0 days 08:58:00.000000000,0.0
0 days 09:00:00.000000000,0.00980392156862745
0 days 09:02:00.000000000,0.0
0 days 09:04:00.000000000,0.0
0 days 09:06:00.000000000,0.00980392156862745
0 days 09:08:00.000000000,0.0
0 days 09:10:00.000000000,0.0
0 days 09:12:00.000000000,0.0
0 days 09:14:00.000000000,0.0
0 days 09:16:00.000000000,0.0
0 days 09:18:00.000000000,0.0
0 days 09:20:00.000000000,0.0
0 days 09:22:00.000000000,0.0
0 days 09:24:00.000000000,0.0
0 days 09:26:00.000000000,0.0
0 days 09:28:00.000000000,0.0
0 days 09:30:00.000000000,0.0196078431372549
0 days 09:32:00.000000000,0.0
0 days 09:34:00.000000000,0.0
0 days 09:36:00.000000000,0.0
0 days 09:38:00.000000000,0.0
0 days 09:40:00.000000000,0.0
0 days 09:42:00.000000000,0.0
0 days 09:44:00.000000000,0.0
0 days 09:46:00.000000000,0.0
0 days 09:48:00.000000000,0.0
0 days 09:50:00.000000000,0.0
0 days 09:52:00.000000000,0.0
0 days 09:54:00.000000000,0.0
0 days 09:56:00.000000000,0.0
0 days 09:58:00.000000000,0.0
0 days 10:00:00.000000000,0.0
0 days 10:02:00.000000000,0.0
0 days 10:04:00.000000000,0.0
0 days 10:06:00.000000000,0.0
0 days 10:08:00.000000000,0.0
0 days 10:10:00.000000000,0.0
0 days 10:12:00.000000000,0.0
0 days 10:14:00.000000000,0.0
0 days 10:16:00.000000000,0.0
0 days 10:18:00.000000000,0.0
0 days 10:20:00.000000000,0.0
0 days 10:22:00.000000000,0.0
0 days 10:24:00.000000000,0.0
0 days 10:26:00.000000000,0.00980392156862745
0 days 10:28:00.000000000,0.00980392156862745
0 days 10:30:00.000000000,0.0
0 days 10:32:00.000000000,0.0
0 days 10:34:00.000000000,0.0
0 days 10:36:00.000000000,0.0
0 days 10:38:00.000000000,0.0
0 days 10:40:00.000000000,0.00980392156862745
0 days 10:42:00.000000000,0.0
0 days 10:44:00.000000000,0.0
0 days 10:46:00.000000000,0.00980392156862745
0 days 10:48:00.000000000,0.0
0 days 10:50:00.000000000,0.0
0 days 10:52:00.000000000,0.0
0 days 10:54:00.000000000,0.0
0 days 10:56:00.000000000,0.0
0 days 10:58:00.000000000,0.0
0 days 11:00:00.000000000,0.0
0 days 11:02:00.000000000,0.0
0 days 11:04:00.000000000,0.0
0 days 11:06:00.000000000,0.00980392156862745
0 days 11:08:00.000000000,0.0
0 days 11:10:00.000000000,0.0196078431372549
0 days 11:12:00.000000000,0.0
0 days 11:14:00.000000000,0.00980392156862745
0 days 11:16:00.000000000,0.00980392156862745
0 days 11:18:00.000000000,0.0
0 days 11:20:00.000000000,0.0
0 days 11:22:00.000000000,0.0
0 days 11:24:00.000000000,0.0
0 days 11:26:00.000000000,0.0
0 days 11:28:00.000000000,0.0
0 days 11:30:00.000000000,0.0
0 days 11:32:00.000000000,0.00980392156862745
0 days 11:34:00.000000000,0.0
0 days 11:36:00.000000000,0.00980392156862745
0 days 11:38:00.000000000,0.0
0 days 11:40:00.000000000,0.0
0 days 11:42:00.000000000,0.0
0 days 11:44:00.000000000,0.0
0 days 11:46:00.000000000,0.0
0 days 11:48:00.000000000,0.00980392156862745
0 days 11:50:00.000000000,0.0
0 days 11:52:00.000000000,0.0
0 days 11:54:00.000000000,0.0
0 days 11:56:00.000000000,0.0
0 days 11:58:00.000000000,0.00980392156862745
0 days 12:00:00.000000000,0.0
0 days 12:02:00.000000000,0.0
0 days 12:04:00.000000000,0.0
0 days 12:06:00.000000000,0.0
0 days 12:08:00.000000000,0.0
0 days 12:10:00.000000000,0.00980392156862745
0 days 12:12:00.000000000,0.0
0 days 12:14:00.000000000,0.0
0 days 12:16:00.000000000,0.0
0 days 12:18:00.000000000,0.0
0 days 12:20:00.000000000,0.00980392156862745
0 days 12:22:00.000000000,0.0
0 days 12:24:00.000000000,0.0
0 days 12:26:00.000000000,0.0
0 days 12:28:00.000000000,0.0
0 days 12:30:00.000000000,0.00980392156862745
0 days 12:32:00.000000000,0.0
0 days 12:34:00.000000000,0.0
0 days 12:36:00.000000000,0.0
0 days 12:38:00.000000000,0.0
0 days 12:40:00.000000000,0.0
0 days 12:42:00.000000000,0.0
0 days 12:44:00.000000000,0.0
0 days 12:46:00.000000000,0.00980392156862745
0 days 12:48:00.000000000,0.0
0 days 12:50:00.000000000,0.0196078431372549
0 days 12:52:00.000000000,0.0
0 days 12:54:00.000000000,0.0
0 days 12:56:00.000000000,0.0
0 days 12:58:00.000000000,0.0
0 days 13:00:00.000000000,0.0
0 days 13:02:00.000000000,0.0
0 days 13:04:00.000000000,0.0
0 days 13:06:00.000000000,0.0
0 days 13:08:00.000000000,0.0
0 days 13:10:00.000000000,0.00980392156862745
0 days 13:12:00.000000000,0.0
0 days 13:14:00.000000000,0.0
0 days 13:16:00.000000000,0.0
0 days 13:18:00.000000000,0.0
0 days 13:20:00.000000000,0.00980392156862745
0 days 13:22:00.000000000,0.0
0 days 13:24:00.000000000,0.0
0 days 13:26:00.000000000,0.0
0 days 13:28:00.000000000,0.0
0 days 13:30:00.000000000,0.00980392156862745
0 days 13:32:00.000000000,0.0
0 days 13:34:00.000000000,0.0
0 days 13:36:00.000000000,0.0
0 days 13:38:00.000000000,0.0
0 days 13:40:00.000000000,0.00980392156862745
0 days 13:42:00.000000000,0.0
0 days 13:44:00.000000000,0.0
0 days 13:46:00.000000000,0.0
0 days 13:48:00.000000000,0.0
0 days 13:50:00.000000000,0.0
0 days 13:52:00.000000000,0.0
0 days 13:54:00.000000000,0.0
0 days 13:56:00.000000000,0.0
0 days 13:58:00.000000000,0.0
0 days 14:00:00.000000000,0.0
0 days 14:02:00.000000000,0.0
0 days 14:04:00.000000000,0.0
0 days 14:06:00.000000000,0.0
0 days 14:08:00.000000000,0.0
0 days 14:10:00.000000000,0.0
0 days 14:12:00.000000000,0.0
0 days 14:14:00.000000000,0.0
0 days 14:16:00.000000000,0.0
0 days 14:18:00.000000000,0.0
0 days 14:20:00.000000000,0.00980392156862745
0 days 14:22:00.000000000,0.0
0 days 14:24:00.000000000,0.0
0 days 14:26:00.000000000,0.0
0 days 14:28:00.000000000,0.0
0 days 14:30:00.000000000,0.0
0 days 14:32:00.000000000,0.0
0 days 14:34:00.000000000,0.0
0 days 14:36:00.000000000,0.00980392156862745
0 days 14:38:00.000000000,0.0
0 days 14:40:00.000000000,0.0
0 days 14:42:00.000000000,0.0
0 days 14:44:00.000000000,0.0
0 days 14:46:00.000000000,0.0
0 days 14:48:00.000000000,0.0
0 days 14:50:00.000000000,0.0
0 days 14:52:00.000000000,0.0
0 days 14:54:00.000000000,0.0
0 days 14:56:00.000000000,0.00980392156862745
0 days 14:58:00.000000000,0.0
0 days 15:00:00.000000000,0.0
0 days 15:02:00.000000000,0.0
0 days 15:04:00.000000000,0.0
0 days 15:06:00.000000000,0.0
0 days 15:08:00.000000000,0.0
0 days 15:10:00.000000000,0.0
0 days 15:12:00.000000000,0.0
0 days 15:14:00.000000000,0.0
0 days 15:16:00.000000000,0.0
0 days 15:18:00.000000000,0.0
0 days 15:20:00.000000000,0.00980392156862745
0 days 15:22:00.000000000,0.0
0 days 15:24:00.000000000,0.00980392156862745
0 days 15:26:00.000000000,0.00980392156862745
0 days 15:28:00.000000000,0.0
0 days 15:30:00.000000000,0.0
0 days 15:32:00.000000000,0.0
0 days 15:34:00.000000000,0.0
0 days 15:36:00.000000000,0.00980392156862745
0 days 15:38:00.000000000,0.0
0 days 15:40:00.000000000,0.00980392156862745
0 days 15:42:00.000000000,0.0
0 days 15:44:00.000000000,0.0
0 days 15:46:00.000000000,0.00980392156862745
0 days 15:48:00.000000000,0.0
0 days 15:50:00.000000000,0.0
0 days 15:52:00.000000000,0.0
0 days 15:54:00.000000000,0.0
0 days 15:56:00.000000000,0.0
0 days 15:58:00.000000000,0.0
0 days 16:00:00.000000000,0.0
0 days 16:02:00.000000000,0.0
0 days 16:04:00.000000000,0.0
0 days 16:06:00.000000000,0.0
0 days 16:08:00.000000000,0.0
0 days 16:10:00.000000000,0.0
0 days 16:12:00.000000000,0.0
0 days 16:14:00.000000000,0.0
0 days 16:16:00.000000000,0.0
0 days 16:18:00.000000000,0.0
0 days 16:20:00.000000000,0.0
0 days 16:22:00.000000000,0.00980392156862745
0 days 16:24:00.000000000,0.0
0 days 16:26:00.000000000,0.0
0 days 16:28:00.000000000,0.0
0 days 16:30:00.000000000,0.0
0 days 16:32:00.000000000,0.0
0 days 16:34:00.000000000,0.0
0 days 16:36:00.000000000,0.0
0 days 16:38:00.000000000,0.0
0 days 16:40:00.000000000,0.0
0 days 16:42:00.000000000,0.0
0 days 16:44:00.000000000,0.0
0 days 16:46:00.000000000,0.0
0 days 16:48:00.000000000,0.0
0 days 16:50:00.000000000,0.0
0 days 16:52:00.000000000,0.0
0 days 16:54:00.000000000,0.00980392156862745
0 days 16:56:00.000000000,0.0
0 days 16:58:00.000000000,0.0
0 days 17:00:00.000000000,0.00980392156862745
0 days 17:02:00.000000000,0.0
0 days 17:04:00.000000000,0.0
0 days 17:06:00.000000000,0.0
0 days 17:08:00.000000000,0.0
0 days 17:10:00.000000000,0.0
0 days 17:12:00.000000000,0.0
0 days 17:14:00.000000000,0.0
0 days 17:16:00.000000000,0.0
0 days 17:18:00.000000000,0.0
0 days 17:20:00.000000000,0.0
0 days 17:22:00.000000000,0.0
0 days 17:24:00.000000000,0.0
0 days 17:26:00.000000000,0.0
0 days 17:28:00.000000000,0.00980392156862745
0 days 17:30:00.000000000,0.0
0 days 17:32:00.000000000,0.0
0 days 17:34:00.000000000,0.0
0 days 17:36:00.000000000,0.0
0 days 17:38:00.000000000,0.0
0 days 17:40:00.000000000,0.0
0 days 17:42:00.000000000,0.0
0 days 17:44:00.000000000,0.0
0 days 17:46:00.000000000,0.0
0 days 17:48:00.000000000,0.0
0 days 17:50:00.000000000,0.00980392156862745
0 days 17:52:00.000000000,0.0
0 days 17:54:00.000000000,0.00980392156862745
0 days 17:56:00.000000000,0.0
0 days 17:58:00.000000000,0.0
0 days 18:00:00.000000000,0.0
0 days 18:02:00.000000000,0.0
0 days 18:04:00.000000000,0.0
0 days 18:06:00.000000000,0.00980392156862745
0 days 18:08:00.000000000,0.0
0 days 18:10:00.000000000,0.0
0 days 18:12:00.000000000,0.0
0 days 18:14:00.000000000,0.0
0 days 18:16:00.000000000,0.0196078431372549
0 days 18:18:00.000000000,0.00980392156862745
0 days 18:20:00.000000000,0.00980392156862745
0 days 18:22:00.000000000,0.0
0 days 18:24:00.000000000,0.0196078431372549
0 days 18:26:00.000000000,0.0
0 days 18:28:00.000000000,0.0
0 days 18:30:00.000000000,0.0
0 days 18:32:00.000000000,0.0
0 days 18:34:00.000000000,0.0
0 days 18:36:00.000000000,0.0
0 days 18:38:00.000000000,0.0
0 days 18:40:00.000000000,0.0
0 days 18:42:00.000000000,0.0
0 days 18:44:00.000000000,0.0
0 days 18:46:00.000000000,0.00980392156862745
0 days 18:48:00.000000000,0.0
0 days 18:50:00.000000000,0.0
0 days 18:52:00.000000000,0.0
0 days 18:54:00.000000000,0.0
0 days 18:56:00.000000000,0.0
0 days 18:58:00.000000000,0.0
0 days 19:00:00.000000000,0.00980392156862745
0 days 19:02:00.000000000,0.0
0 days 19:04:00.000000000,0.0
0 days 19:06:00.000000000,0.0
0 days 19:08:00.000000000,0.0
0 days 19:10:00.000000000,0.029411764705882353
0 days 19:12:00.000000000,0.0
0 days 19:14:00.000000000,0.0
0 days 19:16:00.000000000,0.0
0 days 19:18:00.000000000,0.0
0 days 19:20:00.000000000,0.0196078431372549
0 days 19:22:00.000000000,0.0
0 days 19:24:00.000000000,0.0
0 days 19:26:00.000000000,0.0
0 days 19:28:00.000000000,0.0
0 days 19:30:00.000000000,0.0
0 days 19:32:00.000000000,0.0
0 days 19:34:00.000000000,0.0
0 days 19:36:00.000000000,0.0
0 days 19:38:00.000000000,0.0
0 days 19:40:00.000000000,0.0
0 days 19:42:00.000000000,0.0
0 days 19:44:00.000000000,0.00980392156862745
0 days 19:46:00.000000000,0.0
0 days 19:48:00.000000000,0.0
0 days 19:50:00.000000000,0.0196078431372549
0 days 19:52:00.000000000,0.00980392156862745
0 days 19:54:00.000000000,0.0
0 days 19:56:00.000000000,0.0
0 days 19:58:00.000000000,0.00980392156862745
0 days 20:00:00.000000000,0.0
0 days 20:02:00.000000000,0.0
0 days 20:04:00.000000000,0.0
0 days 20:06:00.000000000,0.00980392156862745
0 days 20:08:00.000000000,0.00980392156862745
0 days 20:10:00.000000000,0.0
0 days 20:12:00.000000000,0.0
0 days 20:14:00.000000000,0.0
0 days 20:16:00.000000000,0.0196078431372549
0 days 20:18:00.000000000,0.00980392156862745
0 days 20:20:00.000000000,0.00980392156862745
0 days 20:22:00.000000000,0.0
0 days 20:24:00.000000000,0.0
0 days 20:26:00.000000000,0.00980392156862745
0 days 20:28:00.000000000,0.00980392156862745
0 days 20:30:00.000000000,0.00980392156862745
0 days 20:32:00.000000000,0.0
0 days 20:34:00.000000000,0.0
0 days 20:36:00.000000000,0.0
0 days 20:38:00.000000000,0.0
0 days 20:40:00.000000000,0.0
0 days 20:42:00.000000000,0.0
0 days 20:44:00.000000000,0.0
0 days 20:46:00.000000000,0.0
0 days 20:48:00.000000000,0.0
0 days 20:50:00.000000000,0.0
0 days 20:52:00.000000000,0.0
0 days 20:54:00.000000000,0.0
0 days 20:56:00.000000000,0.0
0 days 20:58:00.000000000,0.0
0 days 21:00:00.000000000,0.0
0 days 21:02:00.000000000,0.0
0 days 21:04:00.000000000,0.0
0 days 21:06:00.000000000,0.00980392156862745
0 days 21:08:00.000000000,0.0
0 days 21:10:00.000000000,0.0
0 days 21:12:00.000000000,0.0
0 days 21:14:00.000000000,0.00980392156862745
0 days 21:16:00.000000000,0.00980392156862745
0 days 21:18:00.000000000,0.0
0 days 21:20:00.000000000,0.0
0 days 21:22:00.000000000,0.0
0 days 21:24:00.000000000,0.0
0 days 21:26:00.000000000,0.0
0 days 21:28:00.000000000,0.0
0 days 21:30:00.000000000,0.00980392156862745
0 days 21:32:00.000000000,0.0
0 days 21:34:00.000000000,0.0
0 days 21:36:00.000000000,0.0
0 days 21:38:00.000000000,0.0
0 days 21:40:00.000000000,0.00980392156862745
0 days 21:42:00.000000000,0.0
0 days 21:44:00.000000000,0.0
0 days 21:46:00.000000000,0.0
0 days 21:48:00.000000000,0.0
0 days 21:50:00.000000000,0.00980392156862745
0 days 21:52:00.000000000,0.0
0 days 21:54:00.000000000,0.0
0 days 21:56:00.000000000,0.0
0 days 21:58:00.000000000,0.0
0 days 22:00:00.000000000,0.0
0 days 22:02:00.000000000,0.0
0 days 22:04:00.000000000,0.00980392156862745
0 days 22:06:00.000000000,0.0
0 days 22:08:00.000000000,0.0
0 days 22:10:00.000000000,0.0
0 days 22:12:00.000000000,0.0
0 days 22:14:00.000000000,0.0
0 days 22:16:00.000000000,0.029411764705882353
0 days 22:18:00.000000000,0.0
0 days 22:20:00.000000000,0.0
0 days 22:22:00.000000000,0.0
0 days 22:24:00.000000000,0.0
0 days 22:26:00.000000000,0.0
0 days 22:28:00.000000000,0.0
0 days 22:30:00.000000000,0.0
0 days 22:32:00.000000000,0.0
0 days 22:34:00.000000000,0.0
0 days 22:36:00.000000000,0.0
0 days 22:38:00.000000000,0.00980392156862745
0 days 22:40:00.000000000,0.00980392156862745
0 days 22:42:00.000000000,0.0
0 days 22:44:00.000000000,0.0
0 days 22:46:00.000000000,0.0
0 days 22:48:00.000000000,0.0
0 days 22:50:00.000000000,0.0
0 days 22:52:00.000000000,0.0
0 days 22:54:00.000000000,0.0
0 days 22:56:00.000000000,0.0
0 days 22:58:00.000000000,0.0
0 days 23:00:00.000000000,0.0
0 days 23:02:00.000000000,0.0
0 days 23:04:00.000000000,0.0
0 days 23:06:00.000000000,0.0
0 days 23:08:00.000000000,0.0
0 days 23:10:00.000000000,0.0
0 days 23:12:00.000000000,0.0
0 days 23:14:00.000000000,0.0
0 days 23:16:00.000000000,0.0
0 days 23:18:00.000000000,0.0
0 days 23:20:00.000000000,0.0
0 days 23:22:00.000000000,0.0
0 days 23:24:00.000000000,0.0
0 days 23:26:00.000000000,0.0
0 days 23:28:00.000000000,0.0
0 days 23:30:00.000000000,0.0
0 days 23:32:00.000000000,0.0
0 days 23:34:00.000000000,0.0
0 days 23:36:00.000000000,0.0
0 days 23:38:00.000000000,0.0
0 days 23:40:00.000000000,0.00980392156862745
0 days 23:42:00.000000000,0.0
0 days 23:44:00.000000000,0.0
0 days 23:46:00.000000000,0.0
0 days 23:48:00.000000000,0.0
0 days 23:50:00.000000000,0.0
0 days 23:52:00.000000000,0.0
0 days 23:54:00.000000000,0.0
0 days 23:56:00.000000000,0.0
0 days 23:58:00.000000000,0.0
